"Compound id"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"239_533.5333_2.72NA"	"0"	"0"
"2002_409.9892_2.79NA"	"0"	"0"
"2397_847.4449_6.05NA"	"0"	"0"
"524_491.5771_2.54NA"	"0"	"0"
"3039_521.7711_4.38NA"	"0"	"0"
"5416_421.2703_9.25NA"	"0"	"0"
"6126_688.3758_4.48NA"	"0"	"0"
"5882_364.22_3.01NA"	"0"	"0"
"5069_669.0124_5.55NA"	"0"	"0"
"2427_302.3043_6.51-desoxymethylsphinganine"	"0"	"0"
"9823_512.2527_3.26NA"	"0"	"0"
"5467_476.262_6.1NA"	"0"	"0"
"3526_372.1768_3.17NA"	"0"	"0"
"1678_1041.6782_6.74NA"	"0"	"0"
"5277_132.1016_8.44NA"	"0"	"0"
"484_423.2332_2.63NA"	"0"	"0"
"3145_872.7996_4.01NA"	"0"	"0"
"1902_844.8787_3.86NA"	"0"	"0"
"2524_536.3701_8.14NA"	"0"	"0"
"7212_433.2409_3.58NA"	"0"	"0"
"5031_586.3166_3.62NA"	"0"	"0"
"2360_665.0375_4.53NA"	"0"	"0"
"4303_512.4143_7.45NA"	"0"	"0"
"9400_581.3213_3.93NA"	"0"	"0"
"6378_195.0884_2.95Massbank:FIO00571 Caffeine"	"0"	"0"
"6691_495.2508_3.16NA"	"0"	"0"
"3582_432.2372_3.19NA"	"0"	"0"
"5829_197.1276_3.12NA"	"0"	"0"
"2578_694.4228_3.68NA"	"0"	"0"
"778_409.8779_2.69NA"	"0"	"0"
"841_582.8059_3.85NA"	"0"	"0"
"12063_687.3707_3.69NA"	"0"	"0"
"4924_393.2195_3.58NA"	"0"	"0"
"5921_405.2183_2.98NA"	"0"	"0"
"11247_873.1329_4NA"	"0"	"0"
"6246_438.7311_3.2NA"	"0"	"0"
"3738_602.3223_3.44NA"	"0"	"0"
"834_553.2558_8.78NA"	"0"	"0"
"5126_836.0142_5.53NA"	"0"	"0"
"6567_725.5506_9NA"	"0"	"0"
"5738_651.3411_3.43NA"	"0"	"0"
"2474_457.2614_3.55NA"	"0"	"0"
"597_608.8219_3.42NA"	"0"	"0"
"2399_854.3159_2.99NA"	"0"	"0"
"6970_364.2184_3.06NA"	"0"	"0"
"5811_677.3451_4.44NA"	"0"	"0"
"2731_739.6046_9.11Glycerol 1-stearate"	"0"	"0"
"389_828.5842_4.42NA"	"0"	"0"
"1180_279.1578_7.26MoNA:936698 DBP"	"0"	"0"
"9860_132.1016_7.53NA"	"0"	"0"
"11088_736.3615_3.22NA"	"0"	"0"
"9541_394.7165_2.87NA"	"0"	"0"
"2689_494.3234_7.17NA"	"0"	"0"
"1471_401.2222_3.2NA"	"0"	"0"
"2135_652.8054_3.14NA"	"0"	"0"
"270_561.3017_2.75NA"	"0"	"0"
"4986_490.2554_2.85NA"	"0"	"0"
"8869_281.1374_6.3NA"	"0"	"0"
"2003_412.169_2.95NA"	"0"	"0"
"493_438.3779_7.91NA"	"0"	"0"
"2160_752.5215_8.99NA"	"0"	"0"
"1691_1069.7149_7.4NA"	"0"	"0"
"5088_707.3941_4.03NA"	"0"	"0"
"9364_402.2243_3.13NA"	"0"	"0"
"4956_462.2966_6.65NA"	"0"	"0"
"8229_625.3275_3.87NA"	"0"	"0"
"228_524.2958_3.81NA"	"0"	"0"
"5079_687.3761_3.94NA"	"0"	"0"
"408_909.8239_4.2NA"	"0"	"0"
"4906_358.7073_3.62NA"	"0"	"0"
"4155_452.2766_6.2NA"	"0"	"0"
"942_438.7433_2.57NA"	"0"	"0"
"6254_464.2496_2.87NA"	"0"	"0"
"5749_807.5705_8.68NA"	"0"	"0"
"460_338.1785_2.68NA"	"0"	"0"
"4985_489.2608_3.13NCGC00380560-01_C26H32O9_Oxireno[4',5']pyrano[4',3':5,6]naphth[2,1-c]oxepin-3,10,12(1H,4H,10aH)-trione, 8-(3-furanyl)decahydro-5,6-dihydroxy-1,1,5a,7a,11b-pentamethyl-"	"0"	"0"
"3507_346.1955_2.77NA"	"0"	"0"
"2459_423.5893_3.39NA"	"0"	"0"
"4222_832.5814_8.99NA"	"0"	"0"
"11646_404.2143_3.1NA"	"0"	"0"
"7202_409.7235_2.98NA"	"0"	"0"
"3814_719.3633_3.69NA"	"0"	"0"
"5940_429.2668_3.16NA"	"0"	"0"
"957_495.2774_3.59NA"	"0"	"0"
"4747_119.0854_6.27NA"	"0"	"0"
"135_421.2697_8.19NA"	"0"	"0"
"2505_512.2516_3.24NA"	"0"	"0"
"2926_315.1913_2.95NA"	"0"	"0"
"931_393.2389_7.9413,14-dihydro-16,16-difluoro Prostaglandin F2"	"0"	"0"
"246_538.7608_2.59NA"	"0"	"0"
"2453_409.2229_3.29NA"	"0"	"0"
"392_833.4489_3.98NA"	"0"	"0"
"1764_461.2575_3.55NA"	"0"	"0"
"28_228.1951_8.89NA"	"0"	"0"
"11861_447.245_2.81NA"	"0"	"0"
"1047_814.5697_8.96NA"	"0"	"0"
"4926_394.7186_2.87NA"	"0"	"0"
"1474_417.2102_3.57NA"	"0"	"0"
"8536_261.1093_4.86NA"	"0"	"0"
"4604_417.2376_3.07NA"	"0"	"0"
"1756_436.5005_3.9NA"	"0"	"0"
"4383_286.3095_6.9NA"	"0"	"0"
"891_1046.5641_3.79NA"	"0"	"0"
"151_448.216_1.39NA"	"0"	"0"
"1324_486.7588_3.2NA"	"0"	"0"
"12247_738.3663_3.38NA"	"0"	"0"
"3277_1449.5159_4.44NA"	"0"	"0"
"2652_358.3058_8.46NA"	"0"	"0"
"71_337.8497_2.58NA"	"0"	"0"
"11149_509.3415_7.42NA"	"0"	"0"
"3632_480.3436_7.82Glycerophospho-N-oleoyl ethanolamine"	"0"	"0"
"2210_873.4203_4.26NA"	"0"	"0"
"2795_370.2562_3.49NA"	"0"	"0"
"4189_583.3051_3.82NA"	"0"	"0"
"3519_363.2872_8.26NA"	"0"	"0"
"2007_419.2181_3.25NA"	"0"	"0"
"3118_743.3654_4.56NA"	"0"	"0"
"2954_380.2153_3.48NA"	"0"	"0"
"1398_945.4861_2.89NA"	"0"	"0"
"443_256.2628_8.25NA"	"0"	"0"
"3762_653.6034_5.06NA"	"0"	"0"
"3504_340.185_3.42NA"	"0"	"0"
"812_478.2294_2.76NA"	"0"	"0"
"3204_650.7496_4.95NA"	"0"	"0"
"1399_945.737_2.87NA"	"0"	"0"
"3880_828.5491_8.91NA"	"0"	"0"
"10006_587.3328_3.39NA"	"0"	"0"
"4685_732.4148_4.09NA"	"0"	"0"
"3938_344.5248_2.72NA"	"0"	"0"
"5459_462.2965_6.71NA"	"0"	"0"
"1808_543.6361_3.62NA"	"0"	"0"
"2979_409.7217_3.02NA"	"0"	"0"
"7090_685.3679_4.03NA"	"0"	"0"
"3067_565.7937_3.03NA"	"0"	"0"
"514_475.2457_3.21NA"	"0"	"0"
"3186_502.7668_2.67NA"	"0"	"0"
"1676_1041.6117_6.67NA"	"0"	"0"
"5566_647.5109_9Spectral Match to N-Lauroyl-D-erythro-sphingosylphosphorylcholine from NIST14"	"0"	"0"
"2387_801.4207_3.03NA"	"0"	"0"
"866_736.3622_3.21NA"	"0"	"0"
"2607_869.9559_2.98NA"	"0"	"0"
"10939_615.3316_2.98NA"	"0"	"0"
"2473_452.2518_3.91NA"	"0"	"0"
"6908_1118.559_2.92NA"	"0"	"0"
"5746_789.6164_9.35PC(P-16:0/22:6); [M+H]+ C46H81N1O7P1"	"0"	"0"
"1583_709.0854_4.43NA"	"0"	"0"
"1003_677.0266_3.04NA"	"0"	"0"
"1675_1041.6133_6.69NA"	"0"	"0"
"7166_328.2189_3NA"	"0"	"0"
"7154_146.1171_1.26NA"	"0"	"0"
"5304_263.1411_1.48NA"	"0"	"0"
"8274_1041.6773_6.51NA"	"0"	"0"
"1809_545.2882_3.31NA"	"0"	"0"
"6466_339.0822_6.43NA"	"0"	"0"
"2058_501.7827_4.29NA"	"0"	"0"
"1007_688.3679_3.53NA"	"0"	"0"
"1905_861.1328_4.22NA"	"0"	"0"
"445_277.1788_7.07NA"	"0"	"0"
"3494_331.2624_8.53Spectral Match to cis-7,10,13,16,19-Docosapentaenoic acid from NIST14"	"0"	"0"
"6890_749.5169_3.63MoNA:2399 Azithromycin Dihydrate"	"0"	"0"
"9019_444.2435_3.12NA"	"0"	"0"
"1919_902.5092_3.81NA"	"0"	"0"
"11201_132.1016_1.44NA"	"0"	"0"
"2025_440.2467_2.84NA"	"0"	"0"
"8223_553.2556_8.78NA"	"0"	"0"
"727_301.2106_8.88NA"	"0"	"0"
"2364_702.3983_3.85NA"	"0"	"0"
"5470_481.2597_3.34NA"	"0"	"0"
"1921_909.5469_8.51NA"	"0"	"0"
"2125_642.8498_3.12NA"	"0"	"0"
"1737_385.5488_3.1NA"	"0"	"0"
"8905_471.2636_2.76NA"	"0"	"0"
"8845_408.2359_3.72NA"	"0"	"0"
"326_676.6926_3.06NA"	"0"	"0"
"4425_528.3077_6.55NA"	"0"	"0"
"3853_790.566_8.49NA"	"0"	"0"
"2642_275.0386_5.03NA"	"0"	"0"
"9536_373.2407_2.98NA"	"0"	"0"
"2804_419.2308_3.2NA"	"0"	"0"
"2516_522.3896_9.19NA"	"0"	"0"
"1224_510.2929_7.54NA"	"0"	"0"
"285_590.3_2.77NA"	"0"	"0"
"10599_470.7644_2.81NA"	"0"	"0"
"5988_474.2902_3.49NA"	"0"	"0"
"836_561.2967_3.24NA"	"0"	"0"
"11905_473.2413_3.76NA"	"0"	"0"
"2080_543.31_2.84NA"	"0"	"0"
"3088_621.3705_3.19NA"	"0"	"0"
"468_383.2894_7.99NA"	"0"	"0"
"8340_844.6173_8.98NA"	"0"	"0"
"10873_449.2379_3.29NA"	"0"	"0"
"1014_723.4071_4.24NA"	"0"	"0"
"11378_379.2055_3.07NCGC00380520-01_C20H26O7_5-(3-Furyl)-2a',5'-dihydroxy-8b'-(hydroxymethyl)-7'-methyldodecahydrospiro[furan-3,6'-naphtho[1,8-bc]furan]-2-one"	"0"	"0"
"5064_666.0784_3.11NA"	"0"	"0"
"6151_760.3779_3.27NA"	"0"	"0"
"5799_593.0627_4.92NA"	"0"	"0"
"2374_754.5369_9.57NA"	"0"	"0"
"4086_844.6186_8.97NA"	"0"	"0"
"11307_784.5824_8.16Spectral Match to Arachidonoylthio-PC from NIST14"	"0"	"0"
"2506_512.3001_3.02NA"	"0"	"0"
"9824_518.2731_3.63NA"	"0"	"0"
"10695_329.2679_7.72Spectral Match to Monopalmitolein (9c) from NIST14"	"0"	"0"
"6855_540.4469_8.24NA"	"0"	"0"
"6732_641.3583_3.26NA"	"0"	"0"
"334_681.3592_2.84NA"	"0"	"0"
"11886_962.4606_3.06NA"	"0"	"0"
"12327_427.2813_7.97NA"	"0"	"0"
"89_356.8649_2.7NA"	"0"	"0"
"2121_625.3329_3.89NA"	"0"	"0"
"2925_300.1541_3.03NA"	"0"	"0"
"2976_408.7235_3.02NA"	"0"	"0"
"35_251.1608_6.64NA"	"0"	"0"
"3682_546.3058_3.65NA"	"0"	"0"
"4587_358.2689_3.79NA"	"0"	"0"
"9984_415.2207_3.02NA"	"0"	"0"
"2614_1004.1898_6.06NA"	"0"	"0"
"1611_790.5654_9.55NA"	"0"	"0"
"1558_605.01_3.84NA"	"0"	"0"
"5834_252.6618_3.49NA"	"0"	"0"
"2472_452.2467_2.95NA"	"0"	"0"
"7014_460.2455_3.05NA"	"0"	"0"
"1418_1118.5632_3NA"	"0"	"0"
"3301_468.2446_3.05NA"	"0"	"0"
"1653_987.2205_6.25NA"	"0"	"0"
"9809_390.8871_3.2NA"	"0"	"0"
"6114_671.356_3.58NA"	"0"	"0"
"60_314.3043_6.59NA"	"0"	"0"
"7022_475.2887_3.83NA"	"0"	"0"
"6446_288.1908_2.97NA"	"0"	"0"
"5941_429.2674_3.21NA"	"0"	"0"
"2154_740.8255_3.56NA"	"0"	"0"
"6311_723.3631_4NA"	"0"	"0"
"5063_665.8294_3.14NA"	"0"	"0"
"2178_793.3523_3.99NA"	"0"	"0"
"3782_669.3689_4.82NA"	"0"	"0"
"7086_666.3286_3.1NA"	"0"	"0"
"1707_245.2255_7.91Xylometazoline"	"0"	"0"
"2678_427.2813_8.23NA"	"0"	"0"
"4566_201.1225_3.48NA"	"0"	"0"
"10930_551.2866_3.52NA"	"0"	"0"
"161_459.2278_2.64NA"	"0"	"0"
"4479_820.4106_3.74NA"	"0"	"0"
"373_764.4171_3.69NA"	"0"	"0"
"2426_301.2919_6.34NA"	"0"	"0"
"2346_597.3026_6.25NA"	"0"	"0"
"2428_310.2103_3.33NA"	"0"	"0"
"2572_678.3371_3.61NA"	"0"	"0"
"2119_617.738_3.29NA"	"0"	"0"
"618_659.3629_3.45NA"	"0"	"0"
"5047_619.3131_3.02NA"	"0"	"0"
"11070_587.3303_3.64NA"	"0"	"0"
"6270_518.2781_3.56NA"	"0"	"0"
"2936_345.6982_3.25NA"	"0"	"0"
"5153_981.6097_3.9NA"	"0"	"0"
"2593_736.4747_6.34NA"	"0"	"0"
"1722_343.7303_2.74NA"	"0"	"0"
"9983_408.7336_4.14NA"	"0"	"0"
"129_419.2396_5.78NA"	"0"	"0"
"897_158.1535_5.13NA"	"0"	"0"
"6860_589.3278_8.49NA"	"0"	"0"
"6102_646.3374_3.09NA"	"0"	"0"
"7472_408.7347_4.14NA"	"0"	"0"
"249_540.4248_7.95NA"	"0"	"0"
"6159_779.896_3.7NA"	"0"	"0"
"2161_752.5235_8.98NA"	"0"	"0"
"7717_485.2599_3.7NA"	"0"	"0"
"294_614.4828_7.76NA"	"0"	"0"
"7528_631.3254_3.29NA"	"0"	"0"
"3035_511.2419_3.25NA"	"0"	"0"
"3415_869.9512_2.94NA"	"0"	"0"
"1995_402.6981_3.15NA"	"0"	"0"
"5106_779.4342_4.19NA"	"0"	"0"
"3565_411.7105_3.91NA"	"0"	"0"
"6585_845.46_4.93NA"	"0"	"0"
"6266_504.3074_3.48NA"	"0"	"0"
"758_365.302_9.55NA"	"0"	"0"
"1301_205.0964_3.32NA"	"0"	"0"
"489_430.292_8.89NA"	"0"	"0"
"7884_372.2921_8.73NA"	"0"	"0"
"2455_416.2331_3.13NA"	"0"	"0"
"3689_550.2945_3.46NA"	"0"	"0"
"8957_752.556_9.28NA"	"0"	"0"
"6959_346.2318_3.33NA"	"0"	"0"
"2493_496.3734_8.28NA"	"0"	"0"
"4305_528.3194_7.29NA"	"0"	"0"
"7975_132.1016_7.87NA"	"0"	"0"
"1836_612.3137_3.67NA"	"0"	"0"
"1388_832.5815_8.95NA"	"0"	"0"
"1354_631.5768_2.76NA"	"0"	"0"
"2634_205.0855_7.28NA"	"0"	"0"
"571_562.2791_2.85NA"	"0"	"0"
"6065_562.3193_3.87NA"	"0"	"0"
"5918_401.2225_2.91NA"	"0"	"0"
"8360_297.126_3.13NA"	"0"	"0"
"428_1159.0138_4.41NA"	"0"	"0"
"302_624.6524_2.69NA"	"0"	"0"
"10883_779.4358_4.18NA"	"0"	"0"
"6015_506.2934_3.69NA"	"0"	"0"
"1512_531.3363_4.23NA"	"0"	"0"
"8196_346.1942_2.78NA"	"0"	"0"
"4996_509.342_7.42NA"	"0"	"0"
"527_493.6059_2.81NA"	"0"	"0"
"3612_465.2222_3.36NA"	"0"	"0"
"6765_816.459_3.94NA"	"0"	"0"
"2906_185.1278_3.22NA"	"0"	"0"
"11224_560.299_3.33NA"	"0"	"0"
"48_284.2941_9.06NA"	"0"	"0"
"2584_719.9291_4.38NA"	"0"	"0"
"7123_811.601_8.85PC(18:0/20:3); [M+H]+ C46H87N1O8P1"	"0"	"0"
"4877_228.6663_2.83NA"	"0"	"0"
"2035_457.2427_3.03NA"	"0"	"0"
"3609_461.2251_2.82NA"	"0"	"0"
"4989_495.2549_3.21NA"	"0"	"0"
"3491_328.2319_8.41NA"	"0"	"0"
"3471_297.1259_3.19NA"	"0"	"0"
"1938_1147.5109_3.84NA"	"0"	"0"
"4643_549.31_3.73NA"	"0"	"0"
"2527_544.3202_3.43NA"	"0"	"0"
"7080_652.3315_3.63NA"	"0"	"0"
"7338_709.0824_6.99NA"	"0"	"0"
"2349_605.323_3.02NA"	"0"	"0"
"6382_316.221_3.29NA"	"0"	"0"
"545_516.3291_8.9NA"	"0"	"0"
"3129_792.1741_4.94NA"	"0"	"0"
"5904_390.1972_2.7NA"	"0"	"0"
"1724_350.7147_4.38NA"	"0"	"0"
"4547_443.3341_7.9NA"	"0"	"0"
"1519_542.552_3.44NA"	"0"	"0"
"4044_456.3165_2.89NA"	"0"	"0"
"1654_987.5545_6.25NA"	"0"	"0"
"10871_401.7248_3.08NA"	"0"	"0"
"271_561.2976_2.81NA"	"0"	"0"
"2384_791.5699_9NA"	"0"	"0"
"2273_383.6686_2.72NA"	"0"	"0"
"2383_790.4302_3.87NA"	"0"	"0"
"4050_517.7976_3.62NA"	"0"	"0"
"3725_587.8018_3.28NA"	"0"	"0"
"2411_1063.667_6.63NA"	"0"	"0"
"766_376.1868_2.78NA"	"0"	"0"
"7517_573.6414_4.48NA"	"0"	"0"
"2858_731.3809_4.17NA"	"0"	"0"
"2291_449.2382_3.39NA"	"0"	"0"
"6084_594.3118_3.43NA"	"0"	"0"
"6708_544.288_3.28NA"	"0"	"0"
"2886_848.6483_8.95NA"	"0"	"0"
"5884_365.183_2.84NA"	"0"	"0"
"9432_728.5568_9.23SM(d18:2/18:0); [M+H]+ C41H82N2O6P1"	"0"	"0"
"12223_475.2429_3.31NA"	"0"	"0"
"1437_184.0729_6.71NA"	"0"	"0"
"624_672.3336_3.8NA"	"0"	"0"
"9227_562.3101_3.75NA"	"0"	"0"
"1906_861.3853_4.21NA"	"0"	"0"
"2108_585.8277_3.22NA"	"0"	"0"
"4682_727.5595_9.58NA"	"0"	"0"
"2818_491.7803_3.02NA"	"0"	"0"
"4944_432.2387_2.83NA"	"0"	"0"
"3069_567.3115_3.96NA"	"0"	"0"
"133_421.2323_2.72NA"	"0"	"0"
"6486_373.2793_2.85NA"	"0"	"0"
"4540_394.3517_7.95NA"	"0"	"0"
"4612_444.2794_3.39NA"	"0"	"0"
"1504_515.3131_6.67NA"	"0"	"0"
"1641_932.5249_6.6NA"	"0"	"0"
"5057_654.4047_4.26NA"	"0"	"0"
"9033_534.2652_3.29NA"	"0"	"0"
"6104_649.3239_3.33NA"	"0"	"0"
"3245_846.6312_8.99NA"	"0"	"0"
"2295_453.2682_4.07NA"	"0"	"0"
"6267_514.2615_2.8NA"	"0"	"0"
"8884_303.2306_7.09.alpha.-CMBHC"	"0"	"0"
"2211_895.4509_3.08NA"	"0"	"0"
"7532_651.336_3.37NA"	"0"	"0"
"7891_401.2739_3.6NA"	"0"	"0"
"6851_496.4205_8.28NA"	"0"	"0"
"11004_590.2977_2.81NA"	"0"	"0"
"4639_538.7884_3.7NA"	"0"	"0"
"3918_983.5306_5.32NA"	"0"	"0"
"6281_586.9294_5.31NA"	"0"	"0"
"2011_425.7248_2.83NA"	"0"	"0"
"1297_1126.6232_4.41NA"	"0"	"0"
"5073_675.3888_3.96NA"	"0"	"0"
"3587_435.7307_3.61NA"	"0"	"0"
"9975_358.2686_3.79NA"	"0"	"0"
"296_615.8308_3.44NA"	"0"	"0"
"7199_408.7258_2.97NA"	"0"	"0"
"3620_471.2632_3.48NA"	"0"	"0"
"4223_846.6319_8.98NA"	"0"	"0"
"5976_463.255_3.48NA"	"0"	"0"
"1720_335.255_8.14NA"	"0"	"0"
"6968_362.207_3.16NA"	"0"	"0"
"9161_422.2521_3.28NA"	"0"	"0"
"5096_746.3974_4.91NA"	"0"	"0"
"1359_699.5609_2.81NA"	"0"	"0"
"5605_737.5794_8.48NA"	"0"	"0"
"922_342.8726_2.94NA"	"0"	"0"
"4647_567.3093_3.84NA"	"0"	"0"
"3655_509.2259_3.66NA"	"0"	"0"
"2565_661.3764_4.01NA"	"0"	"0"
"7919_533.2666_3.1NA"	"0"	"0"
"3071_576.3054_3.41NA"	"0"	"0"
"2238_276.0406_3.78NA"	"0"	"0"
"1260_658.3613_3.83NA"	"0"	"0"
"5481_494.2654_3.91NA"	"0"	"0"
"6640_259.1692_2.82NA"	"0"	"0"
"4310_556.4411_7.43NA"	"0"	"0"
"2575_686.3676_3.61NA"	"0"	"0"
"1360_699.7618_2.8NA"	"0"	"0"
"2802_413.6129_3.32NA"	"0"	"0"
"9544_403.2521_3.03NA"	"0"	"0"
"1293_905.4875_4.19NA"	"0"	"0"
"11176_391.8938_2.82NA"	"0"	"0"
"1799_523.3037_3.73NA"	"0"	"0"
"2672_409.2298_3.4NA"	"0"	"0"
"6033_528.2814_2.86NA"	"0"	"0"
"1663_1007.6261_7.31NA"	"0"	"0"
"4045_460.2693_6.06NA"	"0"	"0"
"2479_464.3123_7.31NA"	"0"	"0"
"1683_1048.7358_7.4NA"	"0"	"0"
"2340_572.2965_6.5NA"	"0"	"0"
"5985_471.754_2.91NA"	"0"	"0"
"6670_443.3335_7.92NA"	"0"	"0"
"3054_543.3086_2.83NA"	"0"	"0"
"447_282.2782_8.41NA"	"0"	"0"
"4158_472.2623_3.46NA"	"0"	"0"
"4670_653.1022_5.06NA"	"0"	"0"
"7181_382.1988_2.91NA"	"0"	"0"
"1314_428.2384_2.91NA"	"0"	"0"
"6036_530.758_3.3NA"	"0"	"0"
"5489_514.2833_3.23NA"	"0"	"0"
"3603_457.337_3.97NA"	"0"	"0"
"1542_570.3538_6.97NA"	"0"	"0"
"8929_570.3522_7.04NA"	"0"	"0"
"11195_780.3955_3.72NA"	"0"	"0"
"1647_957.5277_6.42NA"	"0"	"0"
"9535_373.2387_3.03NA"	"0"	"0"
"2536_563.3255_3.73NA"	"0"	"0"
"3501_335.8615_3.39NA"	"0"	"0"
"8090_496.273_3.23NA"	"0"	"0"
"5927_413.2379_3.5NA"	"0"	"0"
"4232_930.5127_6.2NA"	"0"	"0"
"4436_586.3287_2.86NA"	"0"	"0"
"1438_184.0728_6.66NA"	"0"	"0"
"3546_392.7168_2.89NA"	"0"	"0"
"8413_517.2841_3.74NA"	"0"	"0"
"5027_577.2971_2.95NA"	"0"	"0"
"4504_1021.6251_6.43NA"	"0"	"0"
"4964_469.5922_2.86NA"	"0"	"0"
"6237_387.8922_3.24NA"	"0"	"0"
"7461_372.2267_2.87NA"	"0"	"0"
"2948_369.201_2.81NA"	"0"	"0"
"7009_451.2503_3.12NA"	"0"	"0"
"1614_794.4315_4.63NA"	"0"	"0"
"5040_608.3152_3.79NA"	"0"	"0"
"1165_910.5009_4.76NA"	"0"	"0"
"5112_790.5595_9.03NA"	"0"	"0"
"7463_376.2161_3.4NA"	"0"	"0"
"1929_966.5113_4.41NA"	"0"	"0"
"1988_390.8883_3.2NA"	"0"	"0"
"6715_561.2911_2.9NA"	"0"	"0"
"3116_740.8981_5.01NA"	"0"	"0"
"132_420.9814_2.73NA"	"0"	"0"
"4047_486.7559_3.23NA"	"0"	"0"
"361_738.3649_3.42NA"	"0"	"0"
"7946_728.3643_3.31NA"	"0"	"0"
"4558_658.5095_7.72NA"	"0"	"0"
"409_910.1588_4.19NA"	"0"	"0"
"5245_770.6033_7.68Spectral Match to 1-Hexadecyl-2-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"5276_116.0705_2.8NA"	"0"	"0"
"1981_369.2203_2.58NA"	"0"	"0"
"7138_961.6518_6.83NA"	"0"	"0"
"11059_503.3758_7.38NA"	"0"	"0"
"4105_1023.638_6.82NA"	"0"	"0"
"3106_690.8934_3.98NA"	"0"	"0"
"11147_480.343_7.83Glycerophospho-N-oleoyl ethanolamine"	"0"	"0"
"10407_813.6816_9.37Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14"	"0"	"0"
"6371_512.4157_7.41NA"	"0"	"0"
"2443_377.9653_2.82NA"	"0"	"0"
"3589_440.2286_2.95NA"	"0"	"0"
"843_587.2683_2.96NA"	"0"	"0"
"3235_821.621_9NA"	"0"	"0"
"11510_458.2518_2.79NA"	"0"	"0"
"5608_739.6045_9.09Glycerol 1-stearate"	"0"	"0"
"1084_303.2305_7.11.alpha.-CMBHC"	"0"	"0"
"7460_369.2001_3.19NA"	"0"	"0"
"6144_741.1486_5.01NA"	"0"	"0"
"9397_562.297_3.45NCGC00384820-01_C29H36O10_2-Propenoic acid, 3-[5-(acetyloxy)-9-(3-furanyl)dodecahydro-4-hydroxy-3,3,5a,9a-tetramethyl-7-oxofuro[3',4':5,6]naphth[2,1-c]oxireno[d]pyran-11b(1H)-yl]-, methyl ester, (2E)-"	"0"	"0"
"1890_793.7642_4.64NA"	"0"	"0"
"8085_445.2612_3.5NA"	"0"	"0"
"3136_810.4114_4.4NA"	"0"	"0"
"2220_945.9878_2.88NA"	"0"	"0"
"1269_741.5573_8.99PC(16:1/17:2); [M+H]+ C41H77N1O8P1"	"0"	"0"
"900_237.2205_8.3NA"	"0"	"0"
"1184_313.2365_8.6612,13-DiHOME"	"0"	"0"
"3904_877.4704_3.72NA"	"0"	"0"
"3126_766.9119_4.96NA"	"0"	"0"
"4319_661.344_3.16NA"	"0"	"0"
"9073_821.6212_8.95NA"	"0"	"0"
"7533_651.337_3.5NA"	"0"	"0"
"939_419.2564_7.55NA"	"0"	"0"
"8202_382.1996_2.92NA"	"0"	"0"
"2095_570.9851_4.18NA"	"0"	"0"
"4031_205.6592_2.89NA"	"0"	"0"
"2325_544.2639_6.31NA"	"0"	"0"
"7943_686.3637_3.56NA"	"0"	"0"
"4491_893.5097_5.9NA"	"0"	"0"
"641_718.3772_3.59NA"	"0"	"0"
"558_545.5367_2.74NA"	"0"	"0"
"2510_516.3414_8.29NA"	"0"	"0"
"2861_736.7307_6.15NA"	"0"	"0"
"2592_730.8792_4.15NA"	"0"	"0"
"245_538.7607_1.43NA"	"0"	"0"
"6354_394.352_7.93NA"	"0"	"0"
"277_576.4977_8.57NA"	"0"	"0"
"6309_717.873_4.11NA"	"0"	"0"
"8073_402.6969_3.17NA"	"0"	"0"
"182_481.7586_2.71NA"	"0"	"0"
"4079_770.6793_4.73NA"	"0"	"0"
"4412_496.2654_6.1NA"	"0"	"0"
"5871_340.6839_2.89NA"	"0"	"0"
"12620_718.3772_4.21NA"	"0"	"0"
"9845_780.5509_7.96PC 36:5; GPCho(18:2(6Z,9Z)/18:3(9Z,12Z,15Z)); [M+H]+ C44H78NO8P"	"0"	"0"
"556_540.4461_8.26NA"	"0"	"0"
"3914_936.1725_5.31NA"	"0"	"0"
"9525_252.6618_3.4NA"	"0"	"0"
"4600_403.2222_3.02NA"	"0"	"0"
"3631_480.2529_2.81NA"	"0"	"0"
"8755_751.308_6.31NA"	"0"	"0"
"1652_981.6242_6.87NA"	"0"	"0"
"3723_586.3131_5.05NA"	"0"	"0"
"6261_497.2737_3.89NA"	"0"	"0"
"8923_552.3286_7.37NA"	"0"	"0"
"9396_554.2959_3.51NA"	"0"	"0"
"6141_733.4281_4.13NA"	"0"	"0"
"3778_667.3401_3.87NA"	"0"	"0"
"531_496.4196_8.3NA"	"0"	"0"
"5636_824.6482_9NA"	"0"	"0"
"2109_586.3282_3.22NA"	"0"	"0"
"3194_526.2923_6.46NA"	"0"	"0"
"7454_352.1905_2.73NA"	"0"	"0"
"6342_1021.6315_6.61NA"	"0"	"0"
"2100_575.2279_3.85NA"	"0"	"0"
"2627_149.0232_7.28NA"	"0"	"0"
"941_437.2652_7.471-Oleoyl-L-.alpha.-lysophosphatidic acid"	"0"	"0"
"7653_373.7091_2.7NA"	"0"	"0"
"2605_860.4507_5.16NA"	"0"	"0"
"6329_873.4614_4.03NA"	"0"	"0"
"9195_485.2537_3.58NA"	"0"	"0"
"4499_1004.6015_6.78NA"	"0"	"0"
